loan_id,age,annual_income,employment_years,credit_score,loan_amount,loan_term_months,debt_to_income,num_credit_lines,num_late_payments,has_mortgage,home_ownership,loan_purpose,state_region,monthly_obligations,loan_outcome
036F9049C166,45,49500.0,7.1,714,60500.0,60,0.267,6.0,8,0,Mortgage,Home Improvement,Southwest,1228.33,1
DBCB688ABCD0,39,70800.0,10.9,797,150600.0,36,0.343,6.0,2,0,Mortgage,Home Improvement,West,987.27,1
36F6D09CC23F,35,56100.0,19.1,768,143100.0,36,0.11,5.0,9,0,Mortgage,Business,West,1552.54,2
FFA46CCA5B5C,61,126500.0,4.9,702,228400.0,60,0.379,6.0,0,0,Rent,Home Improvement,West,1157.92,2
9FC47A56D472,29,73000.0,17.7,646,89100.0,48,0.316,5.0,0,1,Rent,Debt Consolidation,Midwest,2065.13,1
B48150817146,50,67800.0,18.1,726,27000.0,60,0.206,8.0,0,1,Rent,Business,West,308.34,0
E97D93661173,48,66500.0,,563,57600.0,60,0.141,7.0,1,1,Mortgage,Home Improvement,Northeast,2863.45,2
5066AFF0828E,23,170400.0,16.5,594,90800.0,48,0.263,5.0,0,0,Own,Home Improvement,West,1178.11,1
8050D3C60ABA,32,52900.0,26.5,602,60900.0,36,0.218,4.0,0,1,Rent,Home Improvement,Southwest,430.16,0
79A2F3CE112A,34,59300.0,0.3,652,32200.0,60,0.249,3.0,0,0,Mortgage,Debt Consolidation,Northeast,1639.56,1
CFEC31393296,49,57400.0,8.9,730,22800.0,36,0.129,1.0,1,1,Own,Debt Consolidation,Midwest,2040.33,0
4822E5BA64FB,38,18400.0,12.1,659,32400.0,48,0.15,,6,0,Mortgage,Other,West,1244.18,2
9928B16B5F1F,41,57000.0,13.2,694,72900.0,36,0.276,3.0,0,1,Own,Business,Midwest,1852.29,1
039BDC272B6D,25,94700.0,2.5,745,70600.0,60,0.21,6.0,1,0,Rent,Debt Consolidation,Midwest,1648.04,0
140C5592EB97,70,71900.0,0.0,804,72700.0,60,0.411,3.0,2,0,Rent,Home Improvement,Northeast,1933.71,0
3513112424CC,43,124400.0,4.2,770,128200.0,60,0.264,6.0,7,1,Mortgage,Debt Consolidation,West,743.95,0
DC7C94A95BC3,48,83500.0,10.9,636,148500.0,60,0.104,4.0,5,0,Rent,Debt Consolidation,Southeast,1428.89,2
5C8718FF323A,36,71400.0,6.3,812,74800.0,12,0.341,3.0,0,1,Rent,Business,Midwest,2109.82,1
B15F0270A8CF,34,88300.0,17.0,668,69600.0,60,0.253,5.0,0,1,Own,Debt Consolidation,Northeast,1679.22,0
9C8FCE93B668,65,66200.0,19.7,667,76500.0,36,0.235,,0,0,Mortgage,Home Improvement,Southwest,2224.81,1
F0DB0DEC806B,19,46400.0,3.2,726,37200.0,60,0.161,7.0,1,0,Own,Home Improvement,West,1217.98,0
BA6AB9C726E3,45,50500.0,12.7,620,41500.0,60,0.126,6.0,0,0,Rent,Home Improvement,Southeast,724.78,0
5460C5472AF5,27,15000.0,10.8,472,66800.0,60,0.44,,1,1,Rent,Education,Midwest,2604.82,2
BA35908121B9,37,130300.0,30.4,651,82900.0,60,0.135,5.0,0,1,Mortgage,Home Improvement,Midwest,148.09,0
33E5507838DE,34,48600.0,6.7,643,44200.0,24,0.144,5.0,0,0,Mortgage,Other,Southwest,1277.01,0
A7964A93AA03,30,30500.0,13.3,580,55700.0,60,0.25,2.0,0,1,Mortgage,Debt Consolidation,Southwest,1247.84,2
08D04A60DD5C,42,44300.0,26.0,747,47200.0,60,0.274,7.0,0,0,Rent,Home Improvement,Southeast,1084.9,0
0E1D6014BEC4,18,142400.0,0.0,579,73100.0,60,0.232,3.0,4,0,Rent,Home Improvement,West,1202.48,2
19C61C8D1D29,38,56400.0,21.9,754,44800.0,60,0.173,2.0,0,1,Rent,Debt Consolidation,Northeast,2207.54,0
EC14867F0C2B,41,62400.0,5.1,646,30600.0,24,0.249,6.0,3,1,Own,Business,Northeast,2318.39,2
0CA40AD12802,26,170700.0,0.0,719,49400.0,36,0.247,5.0,0,0,Mortgage,Education,Southwest,1009.08,0
780B52E81804,60,85800.0,12.6,635,98800.0,60,0.166,7.0,1,0,Mortgage,Debt Consolidation,Northeast,1057.96,1
FFD3FCF9432D,35,46200.0,11.7,608,66800.0,24,0.143,7.0,1,0,Rent,Debt Consolidation,Northeast,542.15,0
9442518D2A7D,39,21300.0,15.0,380,70400.0,12,0.182,4.0,7,0,Mortgage,Business,West,1323.24,2
CF8508495AD0,35,77000.0,16.1,761,33200.0,24,0.125,2.0,0,0,Rent,Debt Consolidation,West,1195.02,0
2533C4B62DF0,41,37300.0,9.2,688,53800.0,36,0.188,6.0,2,1,Rent,Debt Consolidation,Midwest,1088.12,1
2883168AACC5,58,77900.0,24.1,708,83300.0,60,0.405,6.0,4,0,Rent,Home Improvement,Midwest,1460.69,2
3E5AF4C8B33E,72,52800.0,21.2,623,47700.0,60,0.107,5.0,1,1,Rent,Debt Consolidation,Southwest,484.82,0
231D180F32E2,51,67800.0,13.7,602,15300.0,36,0.256,7.0,0,1,Rent,Debt Consolidation,Midwest,1014.01,0
0D676260435F,55,88700.0,13.0,769,96000.0,24,0.085,1.0,1,1,Rent,Education,Southwest,1411.93,0
72C90420D0D3,63,20900.0,19.6,701,32000.0,12,0.273,5.0,0,1,Mortgage,Debt Consolidation,Midwest,2395.79,2
515C6B1D3C9C,45,58200.0,10.4,613,44700.0,36,0.118,6.0,0,1,Mortgage,Home Improvement,West,0.0,0
B96B84DEE27F,61,53600.0,0.3,611,31000.0,60,0.171,2.0,1,1,Rent,Other,Southeast,1066.89,0
A327CED98D0C,52,63500.0,9.3,716,77000.0,48,0.257,4.0,1,1,Mortgage,Business,Southeast,1481.38,0
1A1CCAAC978F,44,71500.0,7.4,618,49200.0,60,0.065,5.0,3,0,Rent,Home Improvement,Northeast,997.95,2
8DC4B4514D27,46,58900.0,11.2,666,223200.0,60,0.336,2.0,0,1,Own,Education,West,2984.6,2
994C2125E282,20,37900.0,0.7,732,42300.0,36,0.396,4.0,0,0,Rent,Education,Northeast,1261.02,1
52724C4A3264,46,29100.0,1.7,558,70800.0,36,0.338,5.0,1,1,Mortgage,Debt Consolidation,Southeast,1472.15,2
71CD35B3C5B8,23,22600.0,19.3,749,39500.0,36,0.088,4.0,1,0,Rent,Home Improvement,Northeast,1310.48,2
77A049831436,22,57900.0,10.7,779,37000.0,36,0.37,2.0,0,0,Own,Home Improvement,Southeast,2289.21,1
312E981E37FF,44,72400.0,7.9,629,94800.0,48,0.217,4.0,2,1,Own,Debt Consolidation,Southwest,1356.5,0
2D4A76586743,29,44900.0,6.7,681,25400.0,60,0.146,5.0,1,0,Rent,Home Improvement,Southeast,739.29,0
31195EEC016B,42,85600.0,8.9,559,42600.0,60,0.101,2.0,0,1,Own,Debt Consolidation,West,2063.92,1
3BF8DDC47C4D,44,50900.0,11.5,686,47100.0,60,0.126,4.0,0,0,Own,Education,West,0.0,0
D37C14BB6E5E,44,51700.0,0.0,786,64600.0,36,0.106,4.0,5,1,Rent,Debt Consolidation,Midwest,2631.74,1
02DC56B3C737,31,24600.0,7.0,647,16400.0,60,0.111,4.0,10,0,Own,Education,Southwest,2127.03,2
4BFF8D3E27CE,53,42500.0,11.8,626,56700.0,60,0.491,5.0,1,0,Mortgage,Home Improvement,Northeast,1052.54,1
2FD32CFE441C,41,89900.0,9.0,735,50500.0,24,0.062,5.0,0,1,Rent,Debt Consolidation,Southwest,1786.88,0
E592996E20EA,47,116900.0,0.0,666,81000.0,60,0.185,4.0,0,0,Mortgage,Other,Southwest,1378.74,0
C39B5745BEC3,28,48800.0,10.4,556,61000.0,60,0.093,3.0,2,0,Own,Debt Consolidation,Midwest,638.84,2
398FCC0E954E,40,87300.0,9.9,624,45600.0,60,0.109,4.0,2,0,Own,Business,Southeast,1749.51,1
9A92EF159F98,55,117900.0,4.7,715,63500.0,60,0.15,,0,1,Own,Home Improvement,Northeast,1726.75,0
ACAF3BD2E00A,54,32400.0,2.8,643,25700.0,24,0.08,4.0,1,1,Own,Business,West,2445.3,1
736B9A413353,32,64500.0,11.8,606,92500.0,60,0.226,9.0,1,1,Mortgage,Debt Consolidation,Southwest,1275.69,0
30E83D8DC472,35,60200.0,11.1,760,47300.0,60,0.344,7.0,1,0,Mortgage,Education,Northeast,1052.93,0
6D7E669A8367,30,97900.0,14.0,632,79000.0,24,0.211,,0,0,Own,Home Improvement,Southeast,2192.1,0
8BB1828BDEB1,34,34200.0,26.9,588,11700.0,48,0.216,5.0,2,0,Rent,Home Improvement,Midwest,782.58,0
9E03C8A12121,25,64400.0,14.8,749,63900.0,36,0.227,5.0,0,1,Mortgage,Home Improvement,Midwest,743.94,0
A28193395267,40,47000.0,4.4,720,126900.0,60,0.238,8.0,1,1,Own,Education,Southeast,1016.17,2
ACC72D2451A0,50,68400.0,20.3,718,86900.0,48,0.281,3.0,0,0,Mortgage,Debt Consolidation,Midwest,1220.41,0
6080A49973C3,33,106100.0,8.2,745,60500.0,48,0.18,9.0,1,0,Rent,Debt Consolidation,Southeast,314.56,0
F179303712CB,41,122100.0,8.3,801,81600.0,60,0.214,4.0,0,1,Mortgage,Debt Consolidation,Southeast,138.89,0
C8432481AD9C,39,106600.0,3.0,714,94500.0,12,0.208,6.0,3,0,Mortgage,Debt Consolidation,Midwest,1605.08,1
990B5DC70F64,55,31400.0,14.8,633,70100.0,36,0.081,7.0,0,1,Rent,Debt Consolidation,Southeast,1465.9,2
13B45A100A8D,35,41800.0,7.9,685,43400.0,36,0.339,6.0,0,0,Rent,Home Improvement,Southeast,2331.69,2
5F627E64C42A,35,94200.0,17.3,581,93400.0,24,0.188,4.0,0,0,Rent,Home Improvement,Southwest,3020.58,1
BB419CAE6DB8,32,75600.0,15.0,695,27000.0,36,0.144,4.0,7,0,Rent,Home Improvement,Southwest,111.41,1
2EB84B5D0CA0,28,46900.0,3.6,601,19600.0,60,0.22,3.0,1,1,Own,Education,Northeast,2196.2,1
3E5A93944420,48,32700.0,2.7,636,34000.0,36,0.306,8.0,0,1,Rent,Debt Consolidation,West,2197.49,1
3375E2201ACE,40,15000.0,12.3,725,105900.0,60,0.237,7.0,1,1,Rent,Debt Consolidation,West,2727.97,1
D8132E1A8493,43,22500.0,20.3,456,23500.0,60,0.235,1.0,0,1,Rent,Debt Consolidation,Northeast,1323.4,2
13966C112C1E,57,45800.0,18.8,580,69500.0,48,0.233,3.0,0,1,Rent,Debt Consolidation,Southeast,3046.29,2
08411602AA7C,58,46200.0,22.5,754,175600.0,60,0.288,5.0,4,0,Rent,Business,Northeast,1903.84,2
1512663B366D,22,67900.0,11.7,567,49300.0,60,0.338,4.0,0,0,Mortgage,Debt Consolidation,Northeast,2189.35,2
10860887A30C,50,75400.0,17.7,781,91100.0,60,0.084,6.0,1,1,Rent,Other,West,1858.9,0
1BEFD0616AB8,45,187700.0,19.5,606,100200.0,60,0.186,5.0,2,1,Own,Debt Consolidation,Southeast,376.66,0
A909311C9402,36,35500.0,,675,29500.0,24,0.232,3.0,1,1,Mortgage,Home Improvement,West,1359.88,1
CE13FE720B39,46,18500.0,13.8,637,36800.0,36,0.372,5.0,2,0,Rent,Home Improvement,West,2716.76,2
5E4FA0AA40D1,21,32500.0,7.5,612,40500.0,36,0.259,6.0,2,1,Rent,Education,West,1789.37,1
8C30361162B9,60,136200.0,19.8,433,75300.0,60,0.081,5.0,0,0,Rent,Debt Consolidation,Northeast,119.36,2
46214B972E91,48,54600.0,0.0,693,14800.0,48,0.451,3.0,0,1,Own,Debt Consolidation,West,244.57,1
AEDE1A3F0B35,32,94500.0,19.2,736,36100.0,12,0.237,4.0,1,0,Mortgage,Business,West,2884.86,0
1300F097AEBE,35,39800.0,21.3,706,32200.0,36,0.255,5.0,1,0,Mortgage,Debt Consolidation,Southeast,1350.7,1
5AFB26EC800E,22,41100.0,18.7,798,66800.0,36,0.179,4.0,0,1,Own,Business,West,1127.83,0
36B79D54F040,38,21100.0,3.1,689,41400.0,60,0.333,6.0,0,1,Own,Debt Consolidation,Southwest,2014.91,2
2727032B0163,36,45200.0,12.4,700,61900.0,60,0.073,2.0,3,0,Mortgage,Debt Consolidation,West,1161.26,1
679DC0C91563,26,54500.0,19.3,630,42800.0,60,0.316,4.0,2,1,Mortgage,Business,Midwest,2323.59,2
3CEA9F634BB4,51,87300.0,14.8,674,95500.0,60,0.186,2.0,1,1,Mortgage,Home Improvement,Midwest,339.99,0
89DBB91E4DF0,57,73800.0,10.9,652,146300.0,12,0.097,4.0,0,1,Rent,Business,West,459.64,1
0D5EAF72BB84,42,161600.0,12.4,676,156900.0,48,0.189,6.0,1,1,Own,Home Improvement,Midwest,705.19,0
2420B66BAFCB,38,49800.0,35.3,550,36600.0,48,0.456,5.0,2,0,Own,Home Improvement,Northeast,2332.78,2
E9EA92F0E2E3,47,61900.0,2.7,681,61900.0,24,0.365,1.0,0,1,Own,Home Improvement,Southeast,1728.26,1
0239014A59AE,42,53700.0,0.5,573,101700.0,24,0.288,4.0,0,0,Own,Home Improvement,Northeast,1635.57,2
34E054224850,29,37000.0,3.1,572,52700.0,48,0.229,4.0,4,0,Own,Debt Consolidation,Midwest,793.56,2
6FCAAB0997AA,34,67900.0,,669,36200.0,60,0.388,5.0,0,0,Mortgage,Home Improvement,Midwest,935.52,1
DB94B1821456,38,46600.0,16.4,712,41800.0,36,0.163,4.0,2,0,Mortgage,Education,Southeast,1706.91,1
39464116348A,45,135200.0,6.2,703,43400.0,60,0.174,5.0,1,1,Rent,Home Improvement,West,2469.73,0
D81EEC4B97CD,42,35100.0,28.5,571,36800.0,48,0.26,4.0,3,0,Mortgage,Business,Midwest,1184.95,2
5952255C504D,45,44900.0,1.5,796,62400.0,36,0.116,5.0,0,0,Own,Home Improvement,Midwest,585.93,0
B2BD7ACA401E,24,27300.0,5.9,634,27800.0,36,0.222,,2,1,Mortgage,Home Improvement,Southwest,1819.15,1
6C70085532C2,50,65300.0,1.2,660,72800.0,24,0.104,9.0,1,0,Rent,Education,West,1050.1,0
D4795B04460F,42,26100.0,,646,47700.0,12,0.167,4.0,0,0,Own,Home Improvement,West,0.0,1
D5B16168D8D3,73,53900.0,14.4,623,80900.0,36,0.267,2.0,0,1,Own,Business,Southeast,1521.63,1
8D7155584C82,37,28500.0,11.8,630,53600.0,60,0.258,,3,1,Rent,Education,West,452.96,2
8F7016586A47,46,31500.0,20.2,830,61000.0,36,0.184,5.0,0,0,Own,Debt Consolidation,Midwest,2348.07,1
91C1F21E3519,75,35600.0,7.4,826,28000.0,12,0.125,9.0,2,0,Rent,Business,Midwest,327.65,0
266DCE3F32E0,44,80900.0,8.3,689,57400.0,24,0.074,4.0,0,1,Own,Education,Southwest,2290.21,0
2386B050DF33,41,51400.0,,681,64300.0,36,0.184,3.0,0,1,Own,Home Improvement,Northeast,1274.29,0
A63B5D00184E,30,50600.0,,714,145600.0,36,0.391,3.0,5,0,Own,Business,West,2544.41,2
EB9E07534340,60,73800.0,14.3,801,106200.0,36,0.315,4.0,3,0,Mortgage,Debt Consolidation,West,1693.98,0
DCD3383C4425,28,37700.0,8.3,427,37800.0,48,0.326,7.0,1,0,Rent,Debt Consolidation,Northeast,2835.23,2
3B3C07EDDCD7,47,18400.0,17.0,625,26300.0,36,0.155,,0,1,Own,Home Improvement,Northeast,970.88,1
E817055598FD,36,29600.0,8.9,583,60100.0,36,0.118,4.0,1,0,Rent,Debt Consolidation,Southwest,1569.79,2
0BE0E65C938E,40,46300.0,12.6,520,52600.0,24,0.394,5.0,0,1,Own,Debt Consolidation,Southeast,1825.59,2
1CD01275C1D4,25,52700.0,9.1,680,55500.0,12,0.087,2.0,0,1,Rent,Home Improvement,Southwest,898.03,0
4DCD9D0E666A,58,73700.0,0.8,747,49600.0,60,0.192,5.0,1,0,Own,Other,Northeast,1124.36,0
3349920AB7CD,39,50000.0,5.3,686,37600.0,48,0.18,3.0,0,1,Rent,Debt Consolidation,Southeast,1640.97,1
CDD61892E77B,27,94800.0,22.8,600,43500.0,60,0.346,6.0,1,0,Rent,Education,Southeast,1315.36,1
54C35B33B15E,57,66100.0,12.9,760,102800.0,36,0.215,6.0,2,1,Mortgage,Business,Midwest,1931.54,1
6826D75A21B4,36,25000.0,11.7,512,45100.0,36,0.234,3.0,2,1,Own,Education,Midwest,1227.86,2
92F9C71C940C,46,15000.0,10.8,643,21500.0,36,0.181,,2,0,Rent,Home Improvement,Southeast,518.82,1
38AE316747E5,52,31100.0,8.2,578,44700.0,24,0.07,6.0,0,0,Rent,Home Improvement,West,1551.3,2
21105982589E,48,58400.0,,581,48200.0,36,0.138,5.0,8,1,Rent,Home Improvement,West,1403.88,1
2C9CE5FFA6E4,18,66400.0,7.5,809,57200.0,36,0.106,3.0,1,0,Rent,Home Improvement,Southeast,1897.92,0
38CABD1CAB17,50,51100.0,12.5,688,51600.0,36,0.253,9.0,0,0,Mortgage,Debt Consolidation,Southeast,801.88,0
0B411E34E8D5,41,57900.0,2.0,658,50400.0,60,0.321,4.0,0,0,Own,Debt Consolidation,Northeast,2318.04,1
5F416DF93591,38,112000.0,16.0,850,65700.0,24,0.28,2.0,2,1,Own,Home Improvement,West,2613.66,0
AC5EA8D73904,41,54600.0,9.9,729,65700.0,24,0.155,7.0,0,0,Rent,Home Improvement,Southeast,2062.14,0
F077278B20EA,23,65700.0,0.2,701,136900.0,60,0.464,3.0,2,1,Own,Debt Consolidation,West,2543.04,2
853D8EB85EA0,44,130400.0,8.1,581,54100.0,60,0.232,3.0,0,1,Rent,Debt Consolidation,Midwest,1330.79,1
7C09A1EE4F3B,26,20000.0,7.3,655,11600.0,36,0.094,,0,0,Rent,Debt Consolidation,Southwest,2307.8,1
946B9ADC09CB,39,138700.0,18.5,758,62400.0,48,0.218,6.0,0,1,Mortgage,Home Improvement,Southwest,1426.83,0
F78F58BB2E81,44,15000.0,9.1,800,39800.0,48,0.186,9.0,2,0,Own,Education,Northeast,998.38,2
607BC8CF3705,55,34400.0,4.1,761,48200.0,36,0.115,6.0,1,0,Rent,Debt Consolidation,Midwest,1488.3,1
B9FB081487BB,32,39800.0,0.0,773,66700.0,60,0.191,2.0,1,0,Mortgage,Other,Southwest,2444.51,1
447DEAF59F1A,59,22100.0,5.7,644,20600.0,60,0.253,,0,1,Mortgage,Home Improvement,West,805.81,1
46314775934C,53,49500.0,19.8,618,99800.0,36,0.23,7.0,0,0,Own,Other,Northeast,1387.63,1
B2DA722A8F6D,37,52700.0,,676,78500.0,60,0.118,6.0,1,1,Rent,Business,Southwest,2042.4,2
A672394C8AB2,29,81400.0,3.4,660,24100.0,48,0.172,5.0,0,0,Rent,Debt Consolidation,Southwest,1533.64,0
2FEA80947C57,25,80000.0,9.0,599,25700.0,60,0.258,5.0,1,0,Own,Education,Northeast,1648.68,0
F2167C6C0D40,45,59600.0,11.0,745,59900.0,60,0.105,,2,1,Mortgage,Home Improvement,Southwest,1979.47,0
71E3D40F88D6,33,100200.0,22.9,602,79500.0,36,0.216,9.0,2,0,Own,Debt Consolidation,Southwest,0.0,1
C617C28E851C,56,77200.0,10.4,804,123800.0,48,0.335,8.0,0,1,Own,Home Improvement,Midwest,1302.96,1
F181E7296398,34,45300.0,6.1,758,103300.0,36,0.086,5.0,3,1,Rent,Debt Consolidation,Northeast,1130.18,1
352A0713112E,31,57800.0,13.2,652,23300.0,24,0.181,8.0,2,1,Mortgage,Home Improvement,Northeast,1449.77,1
BF42E913ABB2,45,38200.0,15.5,527,58400.0,60,0.276,,3,0,Mortgage,Business,Midwest,1730.81,2
78AF7DDD7913,34,27600.0,16.5,850,43100.0,24,0.17,6.0,0,0,Own,Debt Consolidation,Southwest,1118.12,2
40DC770D8386,42,68600.0,16.3,662,50400.0,60,0.467,4.0,0,1,Rent,Debt Consolidation,Northeast,2882.35,1
260DCAF3DCB6,54,23800.0,27.5,673,18000.0,60,0.344,10.0,1,0,Own,Business,Northeast,1633.3,2
22C495712C5E,43,48900.0,0.7,537,13700.0,36,0.252,4.0,0,1,Rent,Other,Southeast,1565.32,2
8DB68E391289,43,15300.0,9.3,638,41300.0,60,0.169,,2,0,Rent,Other,Northeast,2132.78,2
D278C12C2D22,44,56300.0,10.3,643,38900.0,60,0.317,8.0,0,1,Own,Debt Consolidation,West,1559.05,1
5FB28BE79B00,22,36300.0,0.1,738,42600.0,36,0.397,3.0,1,0,Rent,Home Improvement,Midwest,2235.62,1
F2DE8A61CDB3,47,74100.0,1.4,474,127400.0,60,0.106,,0,1,Rent,Home Improvement,Midwest,1150.49,2
FFA32B965F5D,44,47900.0,8.3,597,55300.0,36,0.088,4.0,0,1,Own,Debt Consolidation,West,477.91,1
80FD776D40D9,53,50500.0,7.4,704,24300.0,60,0.419,6.0,0,0,Mortgage,Home Improvement,West,587.22,0
FA2EA11E28A9,49,55800.0,,542,72800.0,60,0.304,4.0,0,0,Rent,Debt Consolidation,West,1883.92,2
0BDD03B1DB8B,40,38700.0,0.0,739,61300.0,60,0.194,4.0,0,1,Rent,Debt Consolidation,Northeast,340.85,1
A8DA05CD72EC,54,39700.0,1.4,665,86700.0,36,0.194,6.0,1,0,Own,Education,Southwest,1534.46,2
259899DD5609,38,39700.0,5.8,631,74200.0,60,0.15,7.0,2,0,Own,Home Improvement,West,641.92,2
64B2C491FD4D,45,50600.0,8.3,619,47500.0,36,0.139,2.0,0,1,Rent,Home Improvement,Midwest,2006.92,1
7AC15A0A4213,38,39900.0,,650,82500.0,60,0.098,7.0,0,0,Rent,Business,Midwest,1797.85,2
48FFB10217DB,48,69400.0,8.2,666,34700.0,48,0.254,9.0,1,0,Rent,Business,Southeast,93.36,1
816D85909CE3,37,20500.0,4.9,850,28600.0,36,0.214,5.0,1,0,Rent,Debt Consolidation,West,1941.06,0
A7EF8A2C6378,62,23800.0,13.1,759,39500.0,36,0.195,4.0,0,0,Own,Debt Consolidation,Southwest,1796.58,2
F94A0FC2FB30,66,153100.0,12.3,752,55700.0,36,0.212,6.0,2,1,Rent,Debt Consolidation,West,1500.14,0
B80954109A34,52,42700.0,2.8,534,40200.0,36,0.155,6.0,1,0,Mortgage,Home Improvement,Southwest,338.48,2
522C3490F915,60,31000.0,25.9,769,17200.0,48,0.197,6.0,1,0,Mortgage,Business,Southwest,1053.14,0
40E143999CE1,24,53400.0,0.0,669,56500.0,60,0.197,3.0,0,1,Own,Debt Consolidation,Southwest,854.45,0
84F9939CFD84,25,82600.0,15.5,639,77400.0,48,0.075,5.0,0,1,Own,Business,Northeast,2180.24,0
2D84641D143B,38,77100.0,17.5,703,12200.0,60,0.106,4.0,9,1,Rent,Home Improvement,Northeast,2043.96,1
6AE60A8DC66C,42,35900.0,18.5,850,27100.0,60,0.169,2.0,1,1,Rent,Home Improvement,West,1873.8,0
D4595E0F1CB7,40,40900.0,12.8,668,57600.0,24,0.158,5.0,1,0,Rent,Business,West,2285.29,1
864905D12317,22,45100.0,0.0,514,105100.0,36,0.139,4.0,0,0,Mortgage,Debt Consolidation,Southeast,2223.49,2
9B291D1C4A8D,56,64300.0,,782,101500.0,48,0.246,3.0,2,0,Own,Debt Consolidation,West,2565.11,1
6B99D2C2639F,68,55500.0,,642,41000.0,60,0.278,4.0,1,0,Own,Debt Consolidation,Midwest,1834.23,1
BA41BA3DAEB5,57,32700.0,1.6,581,36900.0,36,0.102,5.0,3,0,Rent,Other,Midwest,1548.09,2
E6049C5D686F,55,40900.0,5.9,518,29800.0,60,0.11,5.0,0,0,Rent,Debt Consolidation,Northeast,1491.07,2
117A8ECA027F,45,46800.0,0.1,617,27700.0,36,0.181,9.0,0,1,Mortgage,Debt Consolidation,Southeast,826.3,0
85F60C3B84C1,32,122400.0,0.1,683,113600.0,24,0.345,9.0,0,1,Mortgage,Business,Southeast,2053.91,1
2C3B69A0E150,43,49100.0,3.1,573,40300.0,36,0.405,5.0,7,0,Mortgage,Debt Consolidation,West,1058.52,2
69D30678C2A2,67,334300.0,0.0,562,65700.0,36,0.147,4.0,1,1,Own,Debt Consolidation,Southwest,0.0,2
0A6A56791EFF,38,46700.0,,632,126500.0,36,0.173,2.0,1,0,Own,Home Improvement,Southeast,2229.2,2
0014FF0366E9,37,21500.0,6.6,672,12300.0,60,0.246,4.0,3,1,Rent,Education,Southeast,531.48,1
31BC4E13C339,55,65700.0,8.1,666,51500.0,36,0.13,6.0,0,1,Own,Debt Consolidation,Southwest,0.0,0
71B1ADF2C615,56,96400.0,12.4,702,156700.0,48,0.269,3.0,2,0,Rent,Debt Consolidation,Southeast,242.27,1
19C53D7BF228,32,70400.0,9.1,734,113200.0,36,0.339,4.0,3,0,Mortgage,Education,Midwest,798.97,2
C702DD5C388E,39,60400.0,4.9,696,74400.0,60,0.159,6.0,0,1,Rent,Home Improvement,Southwest,2006.77,1
C225489C182B,36,44000.0,13.7,690,91200.0,60,0.193,6.0,0,1,Mortgage,Debt Consolidation,West,1240.11,1
CD97A008C9BA,43,46300.0,7.9,627,34100.0,60,0.162,2.0,1,1,Rent,Education,Midwest,1216.34,1
86184DDCFADC,55,15100.0,3.6,731,20800.0,36,0.157,,1,1,Own,Home Improvement,West,1291.35,0
EAB6741674B3,32,86900.0,8.9,700,100300.0,36,0.377,7.0,2,1,Rent,Education,West,1480.27,1
F55466D5A0FB,55,44000.0,,662,96900.0,36,0.249,6.0,2,1,Rent,Education,Midwest,1879.67,2
E4376B675311,43,101800.0,5.5,585,176400.0,48,0.131,11.0,1,1,Rent,Debt Consolidation,Midwest,2378.8,1
238317C30137,70,40400.0,15.3,474,57100.0,48,0.182,3.0,2,0,Rent,Home Improvement,Southwest,3929.28,2
500E5AB31F52,46,52600.0,2.2,601,48100.0,60,0.553,3.0,1,1,Rent,Home Improvement,West,1749.25,2
16D86F2A4D85,41,107700.0,10.3,636,97800.0,48,0.248,2.0,0,0,Own,Education,Southeast,1461.0,0
6C718F43B9DE,49,113000.0,12.3,742,35700.0,36,0.161,4.0,0,0,Own,Home Improvement,Southeast,1179.46,0
0F6FDD703B77,38,86000.0,3.1,691,50300.0,60,0.246,3.0,0,0,Rent,Home Improvement,Southeast,1807.76,0
F2BBC1611CEB,20,19400.0,7.2,642,21100.0,36,0.084,,0,0,Own,Education,Southeast,81.45,0
F7A35D5421C3,39,26800.0,2.5,665,28000.0,60,0.159,6.0,0,1,Rent,Debt Consolidation,Midwest,1209.59,1
4FDD2BF00CA1,39,79700.0,3.2,498,76500.0,24,0.357,2.0,0,0,Rent,Education,Northeast,1156.95,2
207308C4832D,23,36900.0,9.9,632,42200.0,24,0.448,2.0,1,1,Rent,Debt Consolidation,West,1390.41,2
02D3F4155E35,41,56400.0,22.9,609,242500.0,60,0.181,7.0,1,1,Own,Home Improvement,West,2559.81,2
AA8F5F0E05A3,18,60700.0,13.4,580,84500.0,60,0.213,5.0,1,1,Own,Home Improvement,Northeast,1532.62,0
2920BE2D998B,38,62400.0,10.3,597,85800.0,60,0.251,3.0,1,0,Own,Debt Consolidation,Northeast,1762.93,0
29EE46E4ED3D,45,30300.0,21.4,597,72300.0,60,0.178,6.0,3,0,Rent,Home Improvement,Northeast,1542.32,2
258FDC4F9546,43,95100.0,0.0,677,39900.0,60,0.249,2.0,12,1,Mortgage,Debt Consolidation,Northeast,1613.07,2
72F646E6926A,37,40600.0,20.9,828,36200.0,36,0.212,4.0,1,0,Mortgage,Home Improvement,Midwest,934.32,0
5E632BA36DA4,41,74900.0,7.1,574,65500.0,60,0.427,7.0,0,1,Own,Home Improvement,West,2880.99,2
8BFD1BD5D6DD,33,48300.0,12.4,621,33800.0,36,0.106,3.0,3,0,Rent,Business,Midwest,2179.55,2
85BC20C5C6E2,42,155800.0,15.6,777,72000.0,36,0.137,6.0,3,0,Rent,Business,West,2515.68,0
